,Id,FK_Asset,Year,FK_Company,FK_OilAndGas,FK_DataQuality,FK_OtherParameter,FK_HistoricCompany,FK_LifeCycleTS,FK_LifeCycle,FK_OilAndGasType,Production,Production Forward Case,Production High Case,Production Low Case,Production Mid Case,Production Low Low Case,Production Mid Low Case,Production Low Low Low Case,Production Mid Low Low Case,Production Mid Mid Low Case,Production Mid Mid Low Low Case
203,16984172,32576,2049,16,4,29,12,16,14,10,11,0.131999999,0.131999999,0.131999999,0.131999999,0.131999999,0,0.131999999,,0.131999999,0.131999999,0.131999999
204,16984179,32580,2049,10,8,29,120,10,14,8,6,-0.018999999,-0.018999999,,-0.018999999,-0.018999999,-0.018999999,-0.018999999,-1.90E-02,-1.90E-02,-1.90E-02,-1.90E-02
205,16984233,32582,2049,685,4,29,48,685,14,8,11,0.0148,,,,,,,,,,1.48E-02
206,16707299,194793,2048,168,9,29,12,168,16,24,17,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
207,16768892,238910,2048,11168,9,29,12,11168,16,24,17,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
208,16768911,238914,2048,18340,2,29,12,18340,15,24,10,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,0.0046,4.60E-03,4.60E-03,4.60E-03,4.60E-03
209,16984143,32573,2049,10,12,29,120,10,14,7,6,0,0,,0,,0,0,0,0,,0
210,16984170,32575,2049,685,12,29,84,685,1,7,6,0,0,,0,,0,0,0,0,0,0
211,16984178,32580,2049,10,8,29,84,10,14,8,6,0.018999999,0.018999999,,0.018999999,0.018999999,0.018999999,0.018999999,1.90E-02,1.90E-02,1.90E-02,1.90E-02
212,16984192,32580,2049,168,4,29,48,168,14,8,11,,,0.0272,,,,,,,,
213,16984195,32580,2049,168,8,29,48,168,14,8,6,,,0.0162,,,,,,,,
214,16984196,32580,2049,168,8,29,84,168,14,8,6,0.0162,0.0162,,0.0162,0.0162,0.0162,0.0162,1.62E-02,1.62E-02,1.62E-02,1.62E-02
215,16984216,32580,2049,685,9,29,48,685,14,8,17,,,0.0003,,,,,,,,
216,16984218,32580,2049,685,9,29,48,685,14,8,19,,,0.0006,,,,,,,,
217,16984220,32580,2049,685,9,29,84,685,14,8,17,0.0003,0.0003,,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
218,16984253,32582,2049,18247,2,29,48,18247,14,8,10,0,,,,,,,,,,0
219,16984243,32582,2049,685,9,29,48,685,14,8,20,0,,,,,,,,,,0
220,16707232,194789,2048,10,9,29,12,10,14,24,20,0,0,0,0,0,0,0,0,0,0,0
221,16707233,194789,2048,10,12,29,12,10,14,24,8,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,1.20E-03,1.20E-03,1.20E-03,1.20E-03
222,16707241,194789,2048,685,2,29,12,685,14,24,10,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
223,16707252,194791,2048,10,9,29,12,10,16,24,19,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
224,16707272,194792,2048,10,9,29,12,10,14,24,18,0,0,0,0,0,0,0,0,0,0,0
225,16707250,194791,2048,10,9,29,12,10,16,24,17,0,0,0,0,0,0,0,0,0,0,0
226,16657172,113026,2048,685,4,29,120,685,14,3,11,-0.0495,-0.0495,,0,,0,-0.0495,0,-4.95E-02,,-4.95E-02
227,16657181,113026,2048,8924,4,29,12,8924,14,3,11,,,0.059300002,,0.059300002,,,,,,
228,16794249,279421,2048,10,4,29,12,10,14,8,11,,,0.0296,,0.0296,,,,,2.96E-02,
229,16794266,279421,2048,685,12,29,120,685,14,8,8,-0.0548,-0.0548,,0,,0,-0.0548,0,0,,-5.48E-02
230,23046392,32560,2065,10,4,29,120,10,1,14,11,0,,,,,,,,0,,-0.270000011
231,23046420,32649,2065,12830,9,29,12,12830,2,24,20,0,0,0,0,0,0,0,0,0,0,0
232,16639144,109270,2048,9704,10,29,12,9704,26,26,22,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989,0.398999989
233,16665895,119380,2048,1084,12,29,120,1084,2,3,6,0,,,0,,0,,0,0,,
234,17188134,194791,2049,168,9,29,12,168,16,24,17,0,0,0,0,0,0,0,0,0,0,0
235,16984305,32602,2049,16,4,29,84,16,14,10,11,,,,,,,,0,,,
236,16984368,32621,2049,12830,9,29,12,12830,14,24,20,0,0,0,0,0,0,0,0,0,0,0
237,16984394,32624,2049,2770,9,29,12,2770,14,24,19,0,0,0,0,0,0,0,0,0,0,0
238,16984426,32638,2049,18340,9,29,12,18340,16,24,18,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
239,17248906,238908,2049,685,4,29,12,685,2,24,11,0,0.003,0.003,0,0.003,0,0,0,0,3.00E-03,0
240,17248925,238910,2049,685,12,29,12,685,16,24,8,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,4.90E-03,4.90E-03,4.90E-03,4.90E-03
241,17248963,238914,2049,18247,9,29,12,18247,15,24,17,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
242,17276977,280718,2049,685,12,29,12,685,14,6,8,,,0.25,,0.25,,0.25,,,0.25,
243,17148005,119380,2049,1084,12,29,84,1084,2,3,6,0,,,0,,0,,0,0,,
244,17618879,119380,2050,8924,12,29,120,8924,2,3,6,0,,,0,,0,,0,0,,
245,17459814,32638,2050,12830,2,29,12,12830,16,24,10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,1.90E-03,1.90E-03,1.90E-03,1.90E-03
246,17459829,32645,2050,103,9,29,12,103,16,24,18,0,0,0,0,0,0,0,0,0,0,0
247,17139353,113026,2049,685,4,29,84,685,14,3,11,0.044199999,0.044199999,,0,,0,0.044199999,0,4.42E-02,,4.42E-02
248,17574851,105466,2050,12830,8,29,12,12830,16,24,6,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,8.70E-03,8.70E-03,8.70E-03,8.70E-03
249,17574854,105466,2050,12830,9,29,12,12830,16,24,19,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
250,16984403,32624,2049,12830,12,29,12,12830,14,24,6,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,1.16E-02,1.16E-02,1.16E-02,1.16E-02
251,17248946,238910,2049,8924,12,29,12,8924,16,24,8,0.006,0.006,0.006,0.006,0.006,0.006,0.006,6.00E-03,6.00E-03,6.00E-03,6.00E-03
252,17248972,238914,2049,18340,9,29,12,18340,15,24,19,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
253,16984328,32607,2049,10,12,29,12,10,16,24,6,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,0.0403,4.03E-02,4.03E-02,4.03E-02,4.03E-02
254,7852434,192071,2029,685,4,29,120,685,17,31,11,-0.062799998,-0.062799998,,-0.062799998,-0.062799998,-0.062799998,-0.062799998,-6.28E-02,-6.28E-02,-6.28E-02,-6.28E-02
255,8134088,109270,2030,9704,10,29,12,9704,26,26,22,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
256,8150599,113026,2030,8924,2,29,12,8924,17,3,10,,,0.192000002,,0.192000002,,,,,,
257,7833960,122542,2029,12830,12,29,48,12830,17,31,8,,,,,,,,,,0.550000012,
258,8166742,122542,2030,17824,4,29,12,17824,15,31,11,,,0.066399999,,0.066399999,,,,,,
259,8370271,32566,2031,168,2,29,120,168,17,6,10,,,,-0.725000024,,-0.725000024,,-0.725000024,-0.725000024,,-0.725000024
260,8370388,32589,2031,10,4,29,12,10,14,14,11,0.103,0.093000002,0.149000004,0.101000004,0.0704,0.101000004,0.108999997,0,9.36E-02,9.57E-02,0.103
261,8370477,32604,2031,168,9,29,48,168,14,9,18,0.0026,,,,,,,,,,
262,15497626,32589,2046,685,12,29,12,685,2,14,8,0,0,0,0,0,0,0,0,0,0,0
263,15497719,32624,2046,2770,9,29,12,2770,16,24,17,0,0,0,0,0,0,0,0,0,0,0
264,11901870,32560,2039,168,12,29,120,168,14,14,8,0,,,,,,,,0,,-0.165000007
265,11901974,32575,2039,168,12,29,84,168,14,7,6,0.061500002,0.061500002,,0.061500002,,0.061500002,0.061500002,6.15E-02,6.15E-02,6.15E-02,6.15E-02
266,12408380,32580,2040,685,4,29,48,685,16,8,11,,,0.076399997,,,,,,,,
267,16984280,32582,2049,18340,4,29,12,18340,14,8,11,,0.036899999,0.036899999,,0.036899999,,0.036899999,,,3.69E-02,
268,16984281,32582,2049,18340,4,29,48,18340,14,8,11,0.036899999,,,,,,,,,,3.69E-02
269,16984264,32582,2049,18247,9,29,48,18247,14,8,17,0,,,,,,,,,,0
270,16707244,194789,2048,685,9,29,12,685,14,24,18,0,0,0,0,0,0,0,0,0,0,0
271,16657176,113026,2048,1084,4,29,120,1084,14,3,11,-0.0198,-0.0198,,0,,0,-0.0198,0,-1.98E-02,,-1.98E-02
272,23046398,32560,2065,168,4,29,120,168,1,14,11,0,,,,,,,,0,,-0.230000004
273,23046406,32560,2065,685,12,29,84,685,1,14,8,0,,,,,,,,0,,0.141000003
274,17188121,194789,2049,685,9,29,12,685,14,24,18,0,0,0,0,0,0,0,0,0,0,0
275,17188125,194791,2049,10,2,29,12,10,16,24,10,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,8.00E-04,8.00E-04,8.00E-04,8.00E-04
276,17093856,97385,2049,16,4,29,12,16,14,9,11,,,0.071199998,,0.071199998,,,,,,
277,16984310,32602,2049,16,9,29,12,16,14,10,20,0.0014,0.0014,0.0014,0,0.0014,0,0.0014,,0.0014,0.0014,0.0014
278,16984314,32602,2049,16,9,29,84,16,14,10,20,,,,,,,,0,,,
279,16984329,32607,2049,168,2,29,12,168,16,24,10,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,4.40E-03,4.40E-03,4.40E-03,4.40E-03
280,16984332,32607,2049,168,9,29,12,168,16,24,18,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
281,16984333,32607,2049,168,9,29,12,168,16,24,19,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
282,16984417,32633,2049,12830,12,29,12,12830,16,24,6,0.032900002,0.032900002,0.032900002,0.032900002,0.032900002,0.032900002,0.032900002,3.29E-02,3.29E-02,3.29E-02,3.29E-02
283,16984443,32645,2049,685,12,29,12,685,16,24,6,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,5.00E-04,5.00E-04,5.00E-04,5.00E-04
284,17248913,238908,2049,18340,4,29,12,18340,2,24,11,0,0.0052,0.0052,0,0.0052,0,0,0,0,5.20E-03,0
285,17248937,238910,2049,2770,9,29,12,2770,16,24,19,0,0,0,0,0,0,0,0,0,0,0
286,17248974,238914,2049,18340,12,29,12,18340,15,24,8,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001,0.038800001
287,17274358,279421,2049,168,4,29,84,168,2,8,11,0,0,,0,,0,0,0,0,,0
288,17274364,279421,2049,685,4,29,84,685,2,8,11,0,0,,0,,0,0,0,0,,0
289,17276971,280718,2049,10,12,29,12,10,14,6,8,,,0.541000009,,0.541000009,,0.541000009,,,0.541000009,
290,17103334,105466,2049,685,9,29,12,685,16,24,19,0,0,0,0,0,0,0,0,0,0,0
291,17618874,119380,2050,2770,12,29,12,2770,2,3,6,,0.0242,0.0242,,0.0242,,0.0242,,,2.42E-02,0
292,17459768,32621,2050,18340,9,29,12,18340,14,24,18,0,0,0,0,0,0,0,0,0,0,0
293,16657175,113026,2048,1084,4,29,84,1084,14,3,11,0.0198,0.0198,,0,,0,0.0198,0,1.98E-02,,1.98E-02
294,16984129,32566,2049,168,4,29,48,168,14,6,11,0.156000003,,,,,,0.156000003,,,,
295,16984132,32566,2049,685,4,29,12,685,14,6,11,,0.084899999,0.084899999,,0.084899999,,,,,0.084899999,
296,16984294,32582,2049,18340,9,29,84,18340,14,8,19,,,,0,,0,,0,0,,
297,16984246,32582,2049,685,9,29,84,685,14,8,19,,,,0,,0,,0,0,,
298,16984258,32582,2049,18247,4,29,84,18247,14,8,11,,,,0.0222,,0,,0,2.22E-02,,
299,16707279,194792,2048,168,9,29,12,168,14,24,18,0,0,0,0,0,0,0,0,0,0,0
300,17276964,280717,2049,168,12,29,48,168,2,6,8,,,,,0.041900001,,,,,,
301,17618871,119380,2050,1084,12,29,12,1084,2,3,6,,0.0242,0.0242,,0.0242,,0.0242,,,2.42E-02,0
302,17574846,105466,2050,685,9,29,12,685,16,24,18,0,0,0,0,0,0,0,0,0,0,0
303,8370406,32598,2031,168,4,29,84,168,14,9,11,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
304,15497720,32624,2046,2770,9,29,12,2770,16,24,18,0,0,0,0,0,0,0,0,0,0,0
305,16984251,32582,2049,685,9,29,120,685,14,8,20,,,,0,,0,,0,0,,
306,16984287,32582,2049,18340,9,29,12,18340,14,8,20,,0,0,,0,,0,,,0,
307,16984393,32624,2049,2770,9,29,12,2770,14,24,18,0,0,0,0,0,0,0,0,0,0,0
308,17276962,280717,2049,10,12,29,120,10,2,6,8,0,0,,0,,0,-0.049199998,0,0,-4.92E-02,0
309,17459786,32624,2050,2770,2,29,12,2770,14,24,10,0,0,0,0,0,0,0,0,0,0,0
310,17459803,32633,2050,685,9,29,12,685,14,24,18,0,0,0,0,0,0,0,0,0,0,0
311,17459812,32633,2050,12830,9,29,12,12830,14,24,20,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
312,17459823,32638,2050,18340,9,29,12,18340,16,24,19,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
313,17139354,113026,2049,685,4,29,120,685,14,3,11,-0.044199999,-0.044199999,,0,,0,-0.044199999,0,-4.42E-02,,-4.42E-02
314,17565677,97385,2050,16,4,29,84,16,14,9,11,0.0623,,,0,,0,0.0623,0,6.23E-02,,6.23E-02
315,17574844,105466,2050,685,8,29,12,685,16,24,6,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,2.70E-03,2.70E-03,2.70E-03,2.70E-03
316,17574852,105466,2050,12830,9,29,12,12830,16,24,17,0,0,0,0,0,0,0,0,0,0,0
317,17574861,105466,2050,17835,9,29,12,17835,16,24,19,0,0,0,0,0,0,0,0,0,0,0
318,17188130,194791,2049,10,9,29,12,10,16,24,20,0,0,0,0,0,0,0,0,0,0,0
319,16984312,32602,2049,16,9,29,84,16,14,10,18,,,,,,,,0,,,
320,16984404,32633,2049,685,2,29,12,685,16,24,10,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,1.10E-03,1.10E-03,1.10E-03,1.10E-03
321,16984435,32645,2049,103,9,29,12,103,16,24,20,0,0,0,0,0,0,0,0,0,0,0
322,16984445,32645,2049,2770,4,29,12,2770,16,24,11,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
323,17248960,238914,2049,685,12,29,12,685,15,24,8,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155
324,17274355,279421,2049,10,12,29,84,10,2,8,8,0,0,,0,,0,0,0,0,,0
325,17274362,279421,2049,168,12,29,120,168,2,8,8,0,0,,0,,0,0,0,0,,0
326,17148003,119380,2049,685,12,29,120,685,2,3,6,0,,,0,,0,,0,0,,
327,17618881,119380,2050,11168,12,29,84,11168,2,3,6,0,,,0,,0,,0,0,,
328,17459772,32623,2050,685,2,29,12,685,14,24,10,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,0.0009,9.00E-04,9.00E-04,9.00E-04,9.00E-04
329,17459795,32624,2050,12830,9,29,12,12830,14,24,17,0,0,0,0,0,0,0,0,0,0,0
330,17574857,105466,2050,17835,4,29,12,17835,16,24,11,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,1.30E-03,1.30E-03,1.30E-03,1.30E-03
331,17574860,105466,2050,17835,9,29,12,17835,16,24,18,0,0,0,0,0,0,0,0,0,0,0
332,7852436,192071,2029,685,12,29,84,685,17,31,8,0.294,0.294,,0.294,0.294,0.294,0.294,0.294,0.294,0.294,0.294
333,7898111,237729,2029,12830,4,29,12,12830,17,9,11,,,2.890000105,,2.890000105,,,,,2.890000105,
334,7898115,237729,2029,12830,9,29,12,12830,17,9,18,,,0.068000004,,0.068000004,,,,,6.80E-02,
335,7898116,237729,2029,12830,9,29,12,12830,17,9,19,,,0.115000002,,0.115000002,,,,,0.115000002,
336,8248612,279421,2030,685,12,29,84,685,15,8,8,0.693000019,0.693000019,,0.693000019,,0.693000019,0.693000019,0.693000019,0.693000019,,0.693000019
337,7789153,105982,2029,16,9,29,12,16,23,31,19,0,0,0,0,0,0,0,0,0,0,0
338,8150580,113026,2030,685,4,29,48,685,17,3,11,,,,,,,,,,0.492000014,
339,8150594,113026,2030,2770,2,29,120,2770,17,3,10,-0.064099997,-0.064099997,,-0.064099997,,-0.064099997,-0.064099997,-6.41E-02,-6.41E-02,,-6.41E-02
340,8150598,113026,2030,2770,4,29,120,2770,17,3,11,-0.196999997,-0.196999997,,-0.196999997,,-0.196999997,-0.196999997,-0.196999997,-0.196999997,,-0.196999997
341,8150603,113026,2030,8924,4,29,12,8924,17,3,11,,,0.589999974,,0.589999974,,,,,,
342,7833948,122542,2029,2770,4,29,48,2770,17,31,11,,,,,,,,,,4.00E-04,
343,7833972,122542,2029,17835,4,29,48,17835,17,31,11,,,,,,,,,,4.16E-02,
344,8166735,122542,2030,12830,4,29,48,12830,15,31,11,,,,,,,,,,9.75E-02,
345,8370264,32566,2031,10,4,29,12,10,17,6,11,,1.570000052,1.570000052,,1.570000052,,,,,1.570000052,
346,8370272,32566,2031,168,4,29,12,168,17,6,11,,1.330000043,1.330000043,,1.330000043,,,,,1.330000043,
347,8370295,32567,2031,685,8,29,12,685,14,14,9,0.158000007,0.158000007,0.158000007,0.158000007,0.158000007,0.158000007,0.158000007,0,0.158000007,0.158000007,0.158000007
348,8370298,32570,2031,168,2,29,12,168,14,14,10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,1.80E-03,1.80E-03,1.80E-03,1.80E-03
349,8370307,32575,2031,168,12,29,48,168,23,7,6,,,,,0,,,,,,
350,8370317,32582,2031,685,2,29,120,685,15,8,10,,,,-0.142000005,,-0.142000005,,-0.142000005,-0.142000005,,
351,8370333,32582,2031,685,9,29,84,685,15,8,20,,,,0.0021,,0.0021,,2.10E-03,2.10E-03,,
352,8370354,32582,2031,18247,9,29,84,18247,15,8,17,,,,0.0043,,0.0043,,4.30E-03,4.30E-03,,
353,8370356,32582,2031,18247,9,29,84,18247,15,8,19,,,,0.0081,,0.0081,,8.10E-03,8.10E-03,,
354,8370360,32582,2031,18247,9,29,120,18247,15,8,19,,,,-0.0081,,-0.0081,,-8.10E-03,-8.10E-03,,
355,8370364,32582,2031,18340,2,29,84,18340,15,8,10,,,,0.356000006,,0.356000006,,0.356000006,0.356000006,,
356,8370415,32598,2031,168,9,29,120,168,14,9,20,0,0,0,0,0,0,0,0,0,0,0
357,8370442,32603,2031,12830,12,2,12,12830,14,14,8,0.057,0.057,0.057,0.057,0.057,0.057,0.057,5.70E-02,5.70E-02,5.70E-02,5.70E-02
358,8370445,32604,2031,10,4,29,48,10,14,9,11,0.294,,,,,,,,,,
359,8370454,32604,2031,10,9,29,48,10,14,9,19,0.0051,,,,,,,,,,
360,8370485,32604,2031,168,9,29,120,168,14,9,18,,,,-0.0026,,-0.0026,,-2.60E-03,-2.60E-03,,
361,8370491,32604,2031,168,12,29,120,168,14,9,6,,,,-0.538999975,,-0.538999975,,-0.538999975,-0.538999975,,
362,8370510,32604,2031,685,9,29,120,685,14,9,19,,,,-0.0024,,-0.0024,,-2.40E-03,-2.40E-03,,
363,15497596,32582,2046,18247,9,29,120,18247,14,8,20,,,,-0.0002,,-0.0002,,0,-2.00E-04,,
364,15497641,32602,2046,16,9,29,84,16,14,10,20,,,,,,,,2.10E-03,,,
365,15497649,32607,2046,10,2,29,12,10,17,24,10,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112
366,15497654,32607,2046,10,9,29,12,10,17,24,20,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,3.00E-04,3.00E-04,3.00E-04,3.00E-04
367,15497663,32607,2046,685,2,29,12,685,17,24,10,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,0.0052,5.20E-03,5.20E-03,5.20E-03,5.20E-03
368,15497666,32607,2046,685,9,29,12,685,17,24,18,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
369,15497672,32614,2046,10,9,29,12,10,15,24,17,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
370,15497688,32614,2046,685,9,29,12,685,15,24,19,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
371,15497708,32623,2046,685,9,29,12,685,16,24,20,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04,1.00E-04
372,15497742,32633,2046,12830,9,29,12,12830,15,24,19,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,6.00E-04,6.00E-04,6.00E-04,6.00E-04
373,15497746,32638,2046,12830,9,29,12,12830,17,24,17,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
374,15497753,32638,2046,18340,9,29,12,18340,17,24,18,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,2.00E-04,2.00E-04,2.00E-04,2.00E-04
375,15497774,32645,2046,2770,9,29,12,2770,15,24,18,0,0,0,0,0,0,0,0,0,0,0
376,8370397,32589,2031,168,12,29,12,168,14,14,8,0.330000013,0.338999987,0.316000015,0.331999987,0.35800001,0.331999987,0.326000005,0,0.338,0.337000012,0.330000013
377,8370422,32598,2031,12830,9,29,84,12830,14,9,19,0,0,0,0,0,0,0,0,0,0,0
378,15497674,32614,2046,10,9,29,12,10,15,24,19,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,5.00E-04,5.00E-04,5.00E-04,5.00E-04
379,15497748,32638,2046,12830,9,29,12,12830,17,24,19,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,4.00E-04,4.00E-04,4.00E-04,4.00E-04
380,15497773,32645,2046,2770,9,29,12,2770,15,24,17,0,0,0,0,0,0,0,0,0,0,0
381,15497769,32645,2046,685,9,29,12,685,15,24,20,0,0,0,0,0,0,0,0,0,0,0
382,8186459,192071,2030,685,4,29,48,685,17,31,11,,,0.147,,,,,,,,
383,8186465,192071,2030,18340,4,29,48,18340,17,31,11,,,0.256999999,,,,,,,,
384,8233586,237729,2030,685,9,29,120,685,17,9,19,-0.030300001,-0.030300001,,-0.030300001,,-0.030300001,-0.030300001,-3.03E-02,-3.03E-02,,-3.03E-02
385,8233588,237729,2030,685,12,29,12,685,17,9,6,,,1.059999943,,1.059999943,,,,,1.059999943,
386,8233589,237729,2030,685,12,29,84,685,17,9,6,1.059999943,1.059999943,,1.059999943,,1.059999943,1.059999943,1.059999943,1.059999943,,1.059999943
387,8233590,237729,2030,685,12,29,120,685,17,9,6,-1.059999943,-1.059999943,,-1.059999943,,-1.059999943,-1.059999943,-1.059999943,-1.059999943,,-1.059999943
388,8233597,237729,2030,12830,9,29,12,12830,17,9,20,,,0.046799999,,0.046799999,,,,,4.68E-02,
389,8025452,32582,2030,18340,9,29,12,18340,15,8,19,,0.0185,0.0185,,0.0185,,0.0185,,,1.85E-02,
390,8025462,32582,2030,18340,9,29,120,18340,15,8,17,,,,-0.0098,,-0.0098,,-9.80E-03,-9.80E-03,,
391,8025470,32589,2030,10,12,29,12,10,14,14,8,1.960000038,2.49000001,3.049999952,1.669999957,3.059999943,1.389999986,2.49000001,0,1.909999967,2.789999962,2.170000076
392,8025520,32598,2030,18340,9,29,120,18340,14,9,19,0,0,0,0,0,0,0,0,0,0,0
393,8025530,32604,2030,10,9,29,12,10,16,9,17,,0.0042,0.0042,,0.0042,,0.0042,,,0.0042,0.0042
394,8025533,32604,2030,10,9,29,12,10,16,9,20,,0.0031,0.0031,,0.0031,,0.0031,,,3.10E-03,3.10E-03
395,8025541,32604,2030,10,9,29,84,10,16,9,20,,,,0.0031,,0.0031,,3.10E-03,3.10E-03,,
396,8025566,32604,2030,168,9,29,120,168,16,9,17,,,,-0.0036,,-0.0036,,-3.60E-03,-3.60E-03,,
397,8025591,32604,2030,685,9,29,120,685,16,9,18,,,,-0.0022,,-0.0022,,-2.20E-03,-2.20E-03,,
398,8513734,113026,2031,685,4,29,12,685,17,3,11,,,0.560000002,,0.560000002,,,,,,
399,8513747,113026,2031,2770,2,29,48,2770,17,3,10,,,,,,,,,,8.22E-02,
400,8513752,113026,2031,2770,4,29,84,2770,17,3,11,0.224000007,0.224000007,,0.224000007,,0.224000007,0.224000007,0.224000007,0.224000007,,0.224000007
401,8530242,122542,2031,685,12,29,12,685,15,31,8,,,0.165000007,,0.165000007,,,,,,
402,8530274,122542,2031,17835,12,29,12,17835,15,31,8,,,0.123999998,,0.123999998,,,,,,
403,15299346,279421,2045,168,4,29,84,168,14,8,11,0.058800001,0.058800001,,0.058800001,,0,0.058800001,0,5.88E-02,,5.88E-02
404,8166754,122542,2030,17835,12,29,12,17835,15,31,8,,,0.151999995,,0.151999995,,,,,,
405,8601422,237729,2031,685,9,29,84,685,15,9,20,0.0114,0.0114,,0.0114,,0.0114,0.0114,1.14E-02,1.14E-02,,1.14E-02
406,8601424,237729,2031,685,9,29,120,685,15,9,18,-0.0173,-0.0173,,-0.0173,,-0.0173,-0.0173,-1.73E-02,-1.73E-02,,-1.73E-02
407,8122001,105982,2030,16,2,29,12,16,17,31,10,0.059599999,0.059599999,0.059599999,0.059599999,0.059599999,0.059599999,0.059599999,5.96E-02,5.96E-02,5.96E-02,5.96E-02
408,8855274,97385,2032,16,9,29,48,16,23,9,17,,0,,,,,,,,0,
409,8513755,113026,2031,8924,2,29,48,8924,17,3,10,,,,,,,,,,0.246000007,
410,8530245,122542,2031,685,12,29,120,685,15,31,8,-0.165000007,-0.165000007,,-0.165000007,,-0.165000007,-0.165000007,-0.165000007,-0.165000007,,-0.165000007
411,12038500,97385,2039,16,9,29,12,16,16,9,19,,,0.019099999,,0.019099999,,,,,,
